benchmark,variant,run,success,planning_time,roadmap_nodes,path_points,path_length,point_checks,line_checks,error_type
Fat bottleneck,VisibilityPRM,10,1,0.2532828000257723,7,6,40.80262163492641,8237,266,
Fat bottleneck,VisibilityPRM,11,1,0.248451199993724,7,6,37.79251058751138,8078,264,
Fat bottleneck,VisibilityPRM,12,1,0.2921098999795504,7,7,47.1504845311627,9536,330,
Fat bottleneck,VisibilityPRM,13,1,0.25548210000852123,7,6,41.475141847958554,7806,247,
Fat bottleneck,VisibilityPRM,14,1,0.2524097000132315,7,6,44.97344278784327,8253,270,
Fat bottleneck,VisibilityPRM,15,1,0.2870413000055123,7,7,44.57894849238041,9427,323,
Fat bottleneck,VisibilityPRM,16,1,0.2440952000033576,7,5,35.161327093072636,8097,260,
Fat bottleneck,VisibilityPRM,17,1,0.30435269998270087,7,6,32.98464196338816,9854,351,
Fat bottleneck,VisibilityPRM,18,1,0.2733291999902576,7,5,30.778785680069873,8641,287,
Fat bottleneck,VisibilityPRM,19,1,0.48354449999169447,7,6,31.931725096090144,15578,551,
Fat bottleneck,VisibilityPRM,20,1,0.23235599999316037,7,7,38.07911561885153,7562,236,
Fat bottleneck,VisibilityPRM,21,1,0.22587890000431798,5,4,30.1838299292884,7328,227,
Fat bottleneck,VisibilityPRM,22,1,0.23446450001210906,5,5,35.48017836065626,7502,248,
Fat bottleneck,VisibilityPRM,23,1,0.28270000001066364,7,6,38.81632627984769,9137,323,
Fat bottleneck,VisibilityPRM,24,1,0.3053811999852769,7,5,29.9175070633136,9894,351,
Fat bottleneck,VisibilityPRM,25,1,0.26803420000942424,7,5,29.538502390103808,8661,276,
Fat bottleneck,VisibilityPRM,26,1,0.2559831000107806,7,5,29.39106359724154,8395,284,
Fat bottleneck,VisibilityPRM,27,1,0.2517204000032507,7,7,39.740355287847635,7973,282,
Fat bottleneck,VisibilityPRM,28,1,0.2752766999765299,7,6,33.071013702668154,8956,310,
Fat bottleneck,VisibilityPRM,29,0,0.2885666999791283,6,0,0.0,9363,388,
Fat bottleneck,VisibilityPRM,30,0,0.2396545000083279,4,0,0.0,7919,305,
Fat bottleneck,VisibilityPRM,31,1,0.3604125000128988,7,6,33.95179233641241,11898,430,
Fat bottleneck,VisibilityPRM,32,1,0.3588443000044208,7,7,43.11950698356048,11602,397,
Fat bottleneck,VisibilityPRM,33,1,0.39186920001520775,7,6,33.61832585890977,12611,446,
Fat bottleneck,VisibilityPRM,34,1,0.49958930001594126,7,7,31.153245302205985,15481,559,
Fat bottleneck,VisibilityPRM,35,1,0.2489528000005521,7,7,38.927135207042646,8073,267,
Fat bottleneck,VisibilityPRM,36,1,0.2683804000262171,7,6,35.77286383732004,8830,290,
Fat bottleneck,VisibilityPRM,37,1,0.36899450002238154,5,5,34.09945741018818,7197,235,
Fat bottleneck,VisibilityPRM,38,1,0.36613830001442693,5,4,28.03485991937417,7878,270,
Fat bottleneck,VisibilityPRM,39,1,0.3236244000145234,7,5,28.30759049599939,8356,284,
Fat bottleneck,VisibilityPRM,40,1,0.24732059999951161,7,6,36.278573922867295,7752,244,
Fat bottleneck,VisibilityPRM,41,1,0.2832602999988012,7,6,30.151031594817372,9175,328,
Fat bottleneck,VisibilityPRM,42,1,0.3797422999923583,7,6,31.203463238667226,12202,446,
Fat bottleneck,VisibilityPRM,43,1,0.2781394000048749,7,5,31.320666355736083,8964,298,
Fat bottleneck,VisibilityPRM,44,1,0.26655500000924803,7,6,30.717584669515972,8397,299,
Fat bottleneck,VisibilityPRM,45,1,0.2521077000128571,7,6,33.848092902047235,8173,288,
Fat bottleneck,VisibilityPRM,46,1,0.2674676000024192,7,6,34.95524978654879,8551,298,
Fat bottleneck,VisibilityPRM,47,1,0.33938900000066496,9,8,47.6247548655719,11025,390,
Fat bottleneck,VisibilityPRM,48,1,0.7751320999814197,7,6,30.91603174963176,8455,280,
Fat bottleneck,VisibilityPRM,49,1,0.3840427999966778,7,7,36.14184002125712,12207,440,
Fat bottleneck,RRT,0,1,0.16127869999036193,91,11,51.96090467690033,4458,214,
Fat bottleneck,RRT,1,1,0.08934950002003461,51,13,38.39380147757644,2560,121,
Fat bottleneck,RRT,2,1,0.10818889999063686,61,6,27.075540749228104,3064,138,
Fat bottleneck,RRT,3,1,0.10322300001280382,61,7,28.712730465164015,3003,127,
Fat bottleneck,RRT,4,1,0.03516270002000965,21,6,33.85281139861129,1052,36,
Fat bottleneck,RRT,5,1,0.15583430000697263,91,11,31.893497649175085,4386,214,
Fat bottleneck,RRT,6,1,0.2743831000116188,151,10,33.22767862188141,7452,355,
Fat bottleneck,RRT,7,1,0.2307749000028707,131,13,46.71546322973452,6365,301,
Fat bottleneck,RRT,8,1,0.2980857999937143,171,10,32.960804423906936,8157,390,
Fat bottleneck,RRT,9,1,0.08109230000991374,51,8,34.33583430001159,2380,98,
Fat bottleneck,RRT,10,1,0.07169399998383597,41,7,36.4241169671775,1949,79,
Fat bottleneck,RRT,11,1,0.032630300003802404,21,8,44.55573431129273,960,31,
Fat bottleneck,RRT,12,1,0.020952499995473772,11,6,41.78438624096355,611,23,
Fat bottleneck,RRT,13,1,0.05210100000840612,31,7,48.2927902994196,1532,59,
Fat bottleneck,RRT,14,1,0.03282789999502711,21,7,46.09076980260621,969,33,
Fat bottleneck,RRT,15,1,0.04722150001907721,31,6,36.18457148393994,1385,49,
Fat bottleneck,RRT,16,1,0.30601289999322034,171,10,49.11531210285662,8187,418,
Fat bottleneck,RRT,17,1,0.0766144999943208,41,8,31.92056125918907,2134,90,
Fat bottleneck,RRT,18,1,0.05571299997973256,31,7,32.885315322488964,1598,68,
Fat bottleneck,RRT,19,1,0.23336820001713932,131,13,46.909805156042154,6210,286,
Fat bottleneck,RRT,20,1,0.23280910000903532,121,11,37.411769935977595,5929,292,
Fat bottleneck,RRT,21,1,0.015318899997510016,11,6,37.831302124216535,449,11,
Fat bottleneck,RRT,22,1,0.19701649999478832,111,14,50.39931680751777,5377,246,
Fat bottleneck,RRT,23,1,0.13357400000677444,81,11,42.32531060132127,3746,142,
Fat bottleneck,RRT,24,1,0.07705110000097193,41,12,52.909920295169634,2090,90,
Fat bottleneck,RRT,25,1,0.3597060000174679,191,9,28.57514038061985,9189,475,
Fat bottleneck,RRT,26,0,0.65433980000671,300,0,0.0,14484,751,
Fat bottleneck,RRT,27,1,0.1272354999964591,71,12,37.40366102038958,3533,164,
Fat bottleneck,RRT,28,1,0.15748460000031628,81,8,30.9671224737743,3955,141,
Fat bottleneck,RRT,29,1,0.16922510002041236,91,12,46.88976733380375,4535,200,
Fat bottleneck,RRT,30,1,0.49195070000132546,241,13,49.15123862858439,11676,540,
Fat bottleneck,RRT,31,1,0.339991499989992,181,11,41.57175731442304,8654,423,
Fat bottleneck,RRT,32,1,0.034754899999825284,21,5,28.568725325874563,985,34,
Fat bottleneck,RRT,33,1,0.10922440001741052,61,10,34.91036279094152,3038,119,
Fat bottleneck,RRT,34,1,0.03472599998349324,21,6,36.28779700768345,1014,32,
Fat bottleneck,RRT,35,1,0.0954063999815844,51,10,39.77256966481611,2623,106,
Fat bottleneck,RRT,36,1,0.1318131000152789,71,9,42.60223846702968,3460,133,
Fat bottleneck,RRT,37,1,0.3110656999924686,171,9,32.245678582387555,8221,417,
Fat bottleneck,RRT,38,1,0.2952604999882169,161,8,36.1346368395695,8015,408,
Fat bottleneck,RRT,39,1,0.17611689999466762,101,7,45.46046470651236,4931,239,
Fat bottleneck,RRT,40,1,0.4389093000208959,241,11,53.85620882636354,11639,567,
Fat bottleneck,RRT,41,1,0.03258250001817942,21,7,30.09442147997499,972,33,
Fat bottleneck,RRT,42,1,0.21814830001676455,131,13,53.11196241171743,6032,250,
Fat bottleneck,RRT,43,1,0.031994599994504824,21,6,35.429758350608246,941,34,
Fat bottleneck,RRT,44,1,0.13973100000293925,81,16,48.01605781710947,3920,184,
Fat bottleneck,RRT,45,1,0.03376530000241473,21,6,34.5559292706741,996,37,
Fat bottleneck,RRT,46,1,0.05220430000917986,31,6,32.42817383292811,1563,58,
Fat bottleneck,RRT,47,1,0.03388870001072064,21,5,29.56302831563251,998,40,
Fat bottleneck,RRT,48,1,0.2411788999743294,141,10,46.65759649411479,6564,296,
Fat bottleneck,RRT,49,1,0.032381199998781085,21,6,34.62105684372445,954,31,
Clutter Forest,LazyPRM,0,1,0.03789469998446293,12,5,30.572019148490327,311,12,
Clutter Forest,LazyPRM,1,1,0.016015600005630404,12,4,31.681286661686613,129,3,
Clutter Forest,LazyPRM,2,1,0.026368500024545938,12,4,34.594048844349686,218,7,
Clutter Forest,LazyPRM,3,1,0.07343990000663325,15,6,42.68841706703016,612,25,
Clutter Forest,LazyPRM,4,1,0.016223300015553832,11,4,33.397343228130026,131,3,
Clutter Forest,LazyPRM,5,1,0.0408836999849882,11,5,32.81306202580989,338,11,
Clutter Forest,LazyPRM,6,1,0.015855300007387996,12,4,35.57267940616233,129,3,
Clutter Forest,LazyPRM,7,1,0.04609859999618493,10,6,43.51296190533486,381,12,
Clutter Forest,LazyPRM,8,1,0.016117400024086237,11,4,28.707972342814973,131,3,
Clutter Forest,LazyPRM,9,1,0.03925120001076721,12,4,38.632830480039736,327,10,
Clutter Forest,LazyPRM,10,1,0.020037499984027818,12,4,29.179978231546762,163,4,
Clutter Forest,LazyPRM,11,1,0.04537979999440722,12,4,33.39706813516253,375,12,
Clutter Forest,LazyPRM,12,1,0.0330281000060495,12,4,40.72706667515241,270,8,
Clutter Forest,LazyPRM,13,1,0.016320300026563928,11,4,32.955227451334316,132,3,
Clutter Forest,LazyPRM,14,1,0.016036100016208366,12,4,29.71446073360497,129,3,
Clutter Forest,LazyPRM,15,1,0.01606069999979809,12,4,28.233175234933803,129,3,
Clutter Forest,LazyPRM,16,1,0.041148100019199774,11,4,30.252179459001603,340,10,
Clutter Forest,LazyPRM,17,1,0.061392600007820874,11,5,32.506331997514174,511,18,
Clutter Forest,LazyPRM,18,1,0.021240899979602545,11,5,28.5184387433772,174,4,
Clutter Forest,LazyPRM,19,1,0.036602299980586395,11,5,39.3097160139336,304,9,
Clutter Forest,LazyPRM,20,1,0.039242700004251674,12,4,35.841723606335535,327,9,
Clutter Forest,LazyPRM,21,1,0.07454050000524148,12,5,35.48858136449889,621,19,
Clutter Forest,LazyPRM,22,1,0.02428359998157248,12,4,44.10393929083835,199,5,
Clutter Forest,LazyPRM,23,1,0.01742980000562966,11,4,34.550567201533575,131,3,
Clutter Forest,LazyPRM,24,1,0.022974199993768707,12,4,28.951108534803602,189,5,
Clutter Forest,LazyPRM,25,1,0.01598500000545755,11,4,30.0274681049705,131,3,
Clutter Forest,LazyPRM,26,1,0.052390500000910833,12,5,40.01674249156472,439,15,
Clutter Forest,LazyPRM,27,1,0.06351970002287999,11,5,37.218788713094,501,20,
Clutter Forest,LazyPRM,28,1,0.06173830002080649,15,5,33.77590470169554,495,16,
Clutter Forest,LazyPRM,29,1,0.05090930001460947,17,5,30.61099923533837,423,13,
Clutter Forest,LazyPRM,30,1,0.04243270002189092,12,4,41.78394772305391,353,11,
Clutter Forest,LazyPRM,31,1,0.06721539999125525,16,4,36.43438425501987,558,17,
Clutter Forest,LazyPRM,32,1,0.02750150000792928,12,4,39.1004385109743,226,6,
Clutter Forest,LazyPRM,33,1,0.010877500026253983,12,3,35.400731728641446,87,2,
Clutter Forest,LazyPRM,34,1,0.057586200011428446,12,5,33.49288459818158,479,17,
Clutter Forest,LazyPRM,35,1,0.06508339999709278,11,5,31.787241310420203,546,16,
Clutter Forest,LazyPRM,36,1,0.06869430001825094,11,5,37.524775014442355,569,16,
Clutter Forest,LazyPRM,37,1,0.04210459999740124,12,5,31.796534852606115,349,11,
Clutter Forest,LazyPRM,38,1,0.042522700008703396,11,5,33.2471395781489,355,11,
Clutter Forest,LazyPRM,39,1,0.031026999989990145,10,5,34.716174175747284,257,7,
Clutter Forest,LazyPRM,40,1,0.06611549999797717,11,6,30.707306324372148,553,18,
Clutter Forest,LazyPRM,41,1,0.015905899985227734,12,4,31.851647290263372,129,3,
Clutter Forest,LazyPRM,42,1,0.015839400002732873,12,4,36.4889708466056,129,3,
Clutter Forest,LazyPRM,43,1,0.046109600021736696,17,5,33.630175064467224,383,11,
Clutter Forest,LazyPRM,44,1,0.015957299998262897,11,4,33.7345267545405,132,3,
Clutter Forest,LazyPRM,45,1,0.03123510000295937,12,4,31.885476280144264,260,7,
Clutter Forest,LazyPRM,46,1,0.045917200011899695,12,4,34.80371624697824,373,11,
Clutter Forest,LazyPRM,47,1,0.03762039999128319,12,5,32.86498132357286,313,9,
Clutter Forest,LazyPRM,48,1,0.04261279999627732,12,4,38.871082278396074,355,10,
Clutter Forest,LazyPRM,49,1,0.022941999981412664,11,4,38.15783325737586,189,5,
Clutter Forest,BasicPRM,0,1,2.141360400011763,252,17,45.30166666312471,10815,273,
Clutter Forest,BasicPRM,1,1,1.6415093000105117,252,15,42.35737796789827,10606,261,
Clutter Forest,BasicPRM,2,1,1.6567338999884669,252,17,47.94026378526842,10761,268,
Clutter Forest,BasicPRM,3,1,1.682114700000966,252,20,53.22764127579927,11021,284,
Clutter Forest,BasicPRM,4,1,1.5993252999905962,252,19,53.60038073385474,10613,264,
Clutter Forest,BasicPRM,5,1,1.659503600007156,252,16,36.89048473974752,10735,266,
Clutter Forest,BasicPRM,6,1,1.6356651999813039,252,23,62.82024929664735,10658,263,
Clutter Forest,BasicPRM,7,1,1.6686196000082418,252,13,34.72473917150796,10808,274,
Clutter Forest,BasicPRM,8,1,1.6249488000175916,252,15,37.04442428380981,10764,273,
Clutter Forest,BasicPRM,9,1,1.5989122000173666,252,21,55.298431914785034,10647,260,
Clutter Forest,BasicPRM,10,1,1.618620200024452,252,17,43.774198865044625,10707,265,
Clutter Forest,BasicPRM,11,1,1.61841260001529,252,15,38.20718648555076,10735,263,
Clutter Forest,BasicPRM,12,1,1.6175328999815974,252,13,38.51550061311828,10648,261,
Clutter Forest,BasicPRM,13,1,1.6438639000116382,252,18,46.47864775890351,10891,276,
Clutter Forest,BasicPRM,14,1,1.6113097000052221,252,16,42.993692490896635,10746,265,
Clutter Forest,BasicPRM,15,1,1.6485622999898624,252,17,51.18643585191873,10813,274,
Clutter Forest,BasicPRM,16,1,2.124504600011278,252,19,53.89737498194338,10687,262,
Clutter Forest,BasicPRM,17,1,1.6026239000202622,252,29,83.7686256342683,10799,266,
Clutter Forest,BasicPRM,18,1,1.6286767999990843,252,18,51.36522475172439,10667,277,
Clutter Forest,BasicPRM,19,1,1.6487784000055399,252,13,36.86858758229791,10775,275,
Clutter Forest,BasicPRM,20,1,1.6571917000110261,252,23,58.95870598919377,10794,270,
Clutter Forest,BasicPRM,21,1,1.6251770000089891,252,15,42.16564642980843,10810,266,
Clutter Forest,BasicPRM,22,1,1.6073812000104226,252,14,37.85800393861117,10727,274,
Clutter Forest,BasicPRM,23,0,1.604019899998093,252,0,0.0,10754,274,
Clutter Forest,BasicPRM,24,1,1.6321605000121053,252,13,37.53335114922832,10707,264,
Clutter Forest,BasicPRM,25,1,1.6609450000105426,252,18,46.63720140880516,10822,271,
Clutter Forest,BasicPRM,26,1,1.659315400000196,252,17,42.698237515425404,10832,281,
Clutter Forest,BasicPRM,27,1,1.6609045999939553,252,22,63.50105494245752,10855,276,
Clutter Forest,BasicPRM,28,1,1.6583380000083707,252,14,35.74185796113597,10943,277,
Clutter Forest,BasicPRM,29,1,1.6667205000121612,252,20,57.45221791433927,10796,270,
Clutter Forest,BasicPRM,30,1,1.707278399990173,252,17,42.48825947164157,10754,270,
Clutter Forest,BasicPRM,31,1,1.7786708000057843,252,22,54.47578106351494,10910,279,
Clutter Forest,BasicPRM,32,1,1.6640824000060093,252,17,52.138005507322745,10994,293,
Clutter Forest,BasicPRM,33,1,1.6200417000218295,252,19,51.478507098495044,10713,266,
Clutter Forest,BasicPRM,34,1,1.6297827000089455,252,19,53.61307259932222,10714,269,
Clutter Forest,BasicPRM,35,1,1.6154874000058044,252,18,49.710230698346756,10671,260,
Clutter Forest,BasicPRM,36,1,1.6269860000174958,252,18,49.296273340682895,10871,279,
Clutter Forest,BasicPRM,37,1,1.6111185000045225,252,18,48.85899397436544,10700,273,
Clutter Forest,BasicPRM,38,1,1.6053456999943592,252,18,41.56052576727697,10727,266,
Clutter Forest,BasicPRM,39,1,1.6325909000006504,252,20,54.82233593707429,10886,275,
Clutter Forest,BasicPRM,40,1,1.6221687000070233,252,15,40.2701320696642,10617,256,
Clutter Forest,BasicPRM,41,1,1.6477451999962796,252,15,41.354154724430906,10775,275,
Clutter Forest,BasicPRM,42,1,1.6491702999919653,252,21,52.575914782462206,10863,271,
Clutter Forest,BasicPRM,43,1,1.6571965999901295,252,15,39.39411783200187,10688,269,
Clutter Forest,BasicPRM,44,1,1.6616285000054631,252,17,44.642161938568634,10761,269,
Clutter Forest,BasicPRM,45,1,1.6410455000004731,252,24,61.737497703513434,10690,261,
Clutter Forest,BasicPRM,46,1,1.6470714999886695,252,17,46.28530280263519,10669,265,
Clutter Forest,BasicPRM,47,1,1.6618500000040513,252,15,39.725220434927415,10842,270,
Clutter Forest,BasicPRM,48,1,1.628594300011173,252,21,55.22908600578912,10778,274,
Clutter Forest,BasicPRM,49,1,1.6436287999968044,252,22,65.49795254931551,10886,276,
Clutter Forest,VisibilityPRM,0,1,2.3233772999956273,15,6,33.823154521313796,14911,536,
Clutter Forest,VisibilityPRM,1,1,2.2653018000128213,13,6,37.718945601333616,18746,643,
Clutter Forest,VisibilityPRM,2,1,1.3755056000081822,11,4,28.018650509200896,10970,371,
Clutter Forest,VisibilityPRM,3,1,1.239410600013798,11,6,37.178105208905116,10455,389,
Clutter Forest,VisibilityPRM,4,1,1.4362908999901265,13,7,46.4749523745029,11501,398,
Clutter Forest,VisibilityPRM,5,1,1.7220473999914248,13,7,51.18059705098775,14595,495,
Clutter Forest,VisibilityPRM,6,1,1.2942730000067968,11,9,73.10719969273615,10922,373,
Clutter Forest,VisibilityPRM,7,1,1.6938566000026185,11,5,38.36404523368942,14077,444,
Clutter Forest,VisibilityPRM,8,1,2.8069857000082266,13,4,30.24877767301811,22599,743,
Clutter Forest,VisibilityPRM,9,1,1.199140200013062,11,7,39.57535154429741,10030,333,
Clutter Forest,VisibilityPRM,10,1,1.7274676999950316,11,6,32.75689340923652,13661,490,
Clutter Forest,VisibilityPRM,11,1,1.4565471000096295,13,8,38.895224424048365,11532,394,
Clutter Forest,VisibilityPRM,12,1,1.5587825999828056,11,5,31.67796275029656,12969,448,
Clutter Forest,VisibilityPRM,13,1,3.3212274000106845,15,7,60.8991197244497,23482,820,
Clutter Forest,VisibilityPRM,14,1,4.6511611999885645,17,7,58.81849093171172,39091,1355,
Clutter Forest,VisibilityPRM,15,1,1.338028199999826,13,9,54.56772018428542,11109,371,
Clutter Forest,VisibilityPRM,16,1,1.3922393999819178,13,9,64.41316431803153,11687,398,
Clutter Forest,VisibilityPRM,17,1,1.2426900000136811,11,5,34.842165616299894,10423,361,
Clutter Forest,VisibilityPRM,18,1,3.1435364999924786,19,5,31.68416372028596,26132,877,
Clutter Forest,VisibilityPRM,19,1,1.9359730000142008,11,7,45.579172731605695,16112,514,
Clutter Forest,VisibilityPRM,20,1,2.1739519000111613,13,8,50.966708252749335,18241,651,
Clutter Forest,VisibilityPRM,21,1,1.4686844999960158,13,8,53.82091563070395,12222,420,
Clutter Forest,VisibilityPRM,22,1,2.0683575999864843,11,4,27.770226098307738,17146,604,
Clutter Forest,VisibilityPRM,23,1,1.7524673000152688,13,9,53.40133684770091,14014,485,
Clutter Forest,VisibilityPRM,24,1,2.6602551999967545,13,6,44.96245038646756,16288,539,
Clutter Forest,VisibilityPRM,25,1,1.1640420999901835,11,7,48.09202753221422,9797,333,
Clutter Forest,VisibilityPRM,26,1,2.401631199987605,13,6,34.22722594867609,20269,661,
Clutter Forest,VisibilityPRM,27,1,1.407909000001382,11,6,46.154318547801026,11655,393,
Clutter Forest,VisibilityPRM,28,1,2.2874612999730743,15,7,37.96504726267252,19173,669,
Clutter Forest,VisibilityPRM,29,1,1.2943898999947123,11,9,60.131304308697885,10698,371,
Clutter Forest,VisibilityPRM,30,1,1.2039927000005264,11,6,43.43838661939088,9789,305,
Clutter Forest,VisibilityPRM,31,1,1.6021111000154633,11,7,61.4249757498237,13139,436,
Clutter Forest,VisibilityPRM,32,1,3.1184026999981143,17,6,39.46183232564418,26221,897,
Clutter Forest,VisibilityPRM,33,1,1.328346900001634,11,6,55.69522131255607,11294,372,
Clutter Forest,VisibilityPRM,34,1,1.180857700004708,13,6,37.85956026992642,10029,360,
Clutter Forest,VisibilityPRM,35,1,1.598984800017206,13,7,37.36741709529075,13571,459,
Clutter Forest,VisibilityPRM,36,1,1.4252280999789946,11,7,40.30966884615664,11942,386,
Clutter Forest,VisibilityPRM,37,1,1.2932412000081968,11,7,50.43238161906943,10799,375,
Clutter Forest,VisibilityPRM,38,1,1.0798934000195004,11,5,43.383474386968054,9122,284,
Clutter Forest,VisibilityPRM,39,1,3.037603600008879,13,9,64.01496527710543,21447,727,
Clutter Forest,VisibilityPRM,40,1,1.4661007999966387,11,6,40.34350757584203,12338,423,
Clutter Forest,VisibilityPRM,41,1,2.3558880999917164,13,8,50.4087309648937,18236,623,
Clutter Forest,VisibilityPRM,42,1,1.6458377999952063,11,7,60.19355896059664,10295,332,
Clutter Forest,VisibilityPRM,43,1,1.2535674000100698,11,8,50.638707976534626,10138,330,
Clutter Forest,VisibilityPRM,44,1,2.224386499990942,15,5,34.43659333561712,18120,602,
Clutter Forest,VisibilityPRM,45,1,1.1491132999944966,11,7,47.25800340702203,8987,302,
Clutter Forest,VisibilityPRM,46,1,1.777427599998191,15,6,35.368475671125026,14333,485,
Clutter Forest,VisibilityPRM,47,1,1.4542464999831282,11,8,57.80783514275233,10550,343,
Clutter Forest,VisibilityPRM,48,1,1.5514334000181407,15,5,33.46862355411736,12180,409,
Clutter Forest,VisibilityPRM,49,1,1.4272208000184037,11,8,60.527231421485986,11780,388,
Clutter Forest,RRT,0,1,0.11595069998293184,21,6,31.012669538702355,913,29,
Clutter Forest,RRT,1,1,0.0593349999981001,11,3,28.895343441175044,479,12,
Clutter Forest,RRT,2,1,0.06001240000477992,11,6,35.481151823298035,483,17,
Clutter Forest,RRT,3,1,0.06692240000120364,11,7,34.86670463858678,541,25,
Clutter Forest,RRT,4,1,0.16675609999219887,31,6,37.94381016873898,1322,36,
Clutter Forest,RRT,5,1,0.05913840001448989,11,6,29.75813906800926,479,14,
Clutter Forest,RRT,6,1,0.10829809997812845,21,7,36.42424905086977,874,22,
Clutter Forest,RRT,7,1,0.0616868999786675,11,6,42.2579886506492,473,14,
Clutter Forest,RRT,8,1,0.05914610001491383,11,5,32.51751857410374,477,15,
Clutter Forest,RRT,9,1,0.05795250000664964,11,5,35.849867763817294,463,13,
Clutter Forest,RRT,10,1,0.12219500000355765,21,6,41.379422887848435,977,32,
Clutter Forest,RRT,11,1,0.06493090000003576,11,4,33.246236442732105,517,17,
Clutter Forest,RRT,12,1,0.10857179999584332,21,7,32.26645822277166,888,24,
Clutter Forest,RRT,13,1,0.05292019998887554,11,5,34.11697663335916,423,10,
Clutter Forest,RRT,14,1,0.05836609998368658,11,6,29.674720814224106,460,12,
Clutter Forest,RRT,15,1,0.12066430001868866,21,5,30.541684201424623,965,27,
Clutter Forest,RRT,16,1,0.060518500016769394,11,4,30.252179459001603,488,15,
Clutter Forest,RRT,17,1,0.22580530002596788,41,7,39.62170395972721,1811,54,
Clutter Forest,RRT,18,1,0.1111906000005547,21,8,32.290026822380646,875,23,
Clutter Forest,RRT,19,1,0.05359370002406649,11,6,39.310463193023566,428,11,
Clutter Forest,RRT,20,1,0.13174250000156462,21,9,57.17140977421559,1071,39,
Clutter Forest,RRT,21,1,0.061622300010640174,11,5,41.77202771290332,501,16,
Clutter Forest,RRT,22,1,0.058995400002459064,11,4,27.75517162735538,485,14,
Clutter Forest,RRT,23,1,0.16730119998101145,31,5,37.262697746981516,1366,41,
Clutter Forest,RRT,24,1,0.05314999999245629,11,7,34.656887045799635,434,11,
Clutter Forest,RRT,25,1,0.11521960000391118,21,5,33.02472291448035,915,28,
Clutter Forest,RRT,26,1,0.12071359998662956,21,7,43.91112737651522,947,26,
Clutter Forest,RRT,27,1,0.1270061999966856,21,9,44.445012880391275,1015,47,
Clutter Forest,RRT,28,1,0.061020399996777996,11,4,33.71119360278533,494,13,
Clutter Forest,RRT,29,1,0.11024169999291189,21,5,41.13444951729494,880,25,
Clutter Forest,RRT,30,1,0.07291720001376234,11,4,32.507104660535646,585,17,
Clutter Forest,RRT,31,1,0.05632460000924766,11,5,36.479850315768815,451,15,
Clutter Forest,RRT,32,1,0.053830899996683,11,6,47.365096887449454,429,11,
Clutter Forest,RRT,33,1,0.06473199999891222,11,5,35.579982052845914,523,15,
Clutter Forest,RRT,34,1,0.06271559998276643,11,4,32.92084187413515,506,13,
Clutter Forest,RRT,35,1,0.06006289998185821,11,5,37.90012774574206,477,12,
Clutter Forest,RRT,36,1,0.12663889999384992,21,6,34.73092620242902,992,27,
Clutter Forest,RRT,37,1,0.05396700001438148,11,4,39.13104334731728,422,10,
Clutter Forest,RRT,38,1,0.06397330001345836,11,5,38.07568033301933,495,14,
Clutter Forest,RRT,39,1,0.1920362000237219,31,7,39.315281969460685,1405,43,
Clutter Forest,RRT,40,1,0.0587676000141073,11,6,30.676270352361822,461,12,
Clutter Forest,RRT,41,1,0.06804920002468862,11,4,31.851647290263372,422,10,
Clutter Forest,RRT,42,1,0.06403859998681583,11,6,34.419165797870974,423,10,
Clutter Forest,RRT,43,1,0.1191023999999743,21,7,34.73036352758865,915,26,
Clutter Forest,RRT,44,1,0.08149750001030043,11,6,43.055491863642494,591,19,
Clutter Forest,RRT,45,1,0.07278490002499893,11,6,41.46589919084176,524,15,
Clutter Forest,RRT,46,1,0.07559930000570603,11,5,32.054017082412116,520,16,
Clutter Forest,RRT,47,1,0.06451560001005419,11,6,34.197419769375394,513,17,
Clutter Forest,RRT,48,1,0.05608439998468384,11,5,33.4248091394117,454,11,
Clutter Forest,RRT,49,1,0.05617630001506768,11,5,35.331968434765336,452,11,
Nested Trap,LazyPRM,0,1,0.1542347999929916,315,9,36.1515620179923,2694,110,
Nested Trap,LazyPRM,1,1,0.03202499999315478,13,6,37.32080114649827,769,31,
Nested Trap,LazyPRM,2,1,0.07908639998640865,28,8,41.50850499481193,2022,81,
Nested Trap,LazyPRM,3,1,0.08515729999635369,106,8,36.49137495226829,1829,74,
Nested Trap,LazyPRM,4,1,0.021893299999646842,11,5,25.702702609825437,564,23,
Nested Trap,LazyPRM,5,1,0.05383009999059141,33,7,32.24428391164602,1339,53,
Nested Trap,LazyPRM,6,1,0.06984260000172071,38,6,35.14760663112673,1823,74,
Nested Trap,LazyPRM,7,1,0.0659002999891527,37,7,38.894869104698344,1658,66,
Nested Trap,LazyPRM,8,1,0.09856589999981225,84,9,37.77012618866036,2239,91,
Nested Trap,LazyPRM,9,1,0.03135780000593513,12,6,36.94056671831478,736,27,
Nested Trap,LazyPRM,10,1,0.15930260001914576,139,9,29.395934352213906,3876,158,
Nested Trap,LazyPRM,11,1,0.011654499976430088,10,5,38.15563214824057,313,11,
Nested Trap,LazyPRM,12,1,0.13761509998585097,142,8,25.48498544037158,3372,141,
Nested Trap,LazyPRM,13,1,0.09012840001378208,55,8,31.434345881421553,2234,93,
Nested Trap,LazyPRM,14,1,0.09284490000572987,93,7,36.5108997118122,2279,99,
Nested Trap,LazyPRM,15,1,0.06669460001285188,23,8,34.133906602146865,1635,66,
Nested Trap,LazyPRM,16,1,0.03202199999941513,17,5,28.713169326920244,776,33,
